*** Config ***
RB DL #0;25
RB UL #0;25
CAPS;1
Max UE;1
Power on duration;20
Power off duration;10
UE;10

*** Scripts ***
UE ID;Name;Type;Start;Stop;Status;Result
424.988;260;758;0;0;1;0;0;1
426.022;278;811;0;0;1;0;0;1
427.129;260;759;0;0;1;0;0;1
428.234;390;0;0;0;1;0;0;0
429.342;260;0;0;0;1;0;0;0
430.446;260;962;0;0;1;0;0;1
431.557;0;0;0;0;0;0;0;0
432.664;0;0;0;0;0;0;0;0
433.771;0;0;0;0;0;0;0;0
434.881;0;0;0;0;0;0;0;0
435.992;0;0;0;0;0;0;0;0
437.022;0;0;0;0;0;0;0;0
438.128;333;839;0;0;1;0;0;1
439.233;2358;4925;0;0;1;0;0;1
440.341;8961;9430;0;0;1;0;0;1
441.445;16101;18273;0;0;1;0;0;1
442.554;8101;10093;0;0;1;0;0;1
443.667;8769;3040;0;0;1;0;0;1
444.777;78832;5045;0;0;1;0;0;1
445.880;235811;16275;0;0;1;0;0;1
446.987;157453;10292;0;0;1;0;0;1
448.027;166024;12111;0;0;1;0;0;1
449.133;78552;4771;0;0;1;0;0;1
450.240;156563;10880;0;0;1;0;0;1
451.351;16317;20187;0;0;1;0;0;1
452.457;4523;13687;0;0;1;0;0;1
453.563;18186;24253;0;0;1;0;0;1
454.673;41000;41317;0;0;1;0;0;1
455.823;40981;37514;0;0;1;0;0;1
456.930;433;960;0;0;1;0;0;1
458.022;439;974;0;0;1;0;0;1
459.128;217;876;0;0;1;0;0;1
460.233;2461;4930;0;0;1;0;0;1
461.340;260;0;0;0;1;0;0;0
462.445;260;759;0;0;1;0;0;1
463.554;259;0;0;0;1;0;0;0
464.660;78812;5205;0;0;1;0;0;1
465.765;156756;9346;0;0;1;0;0;1
466.875;155722;8496;0;0;1;0;0;1
467.981;157697;13900;0;0;1;0;0;1
469.028;83480;6595;0;0;1;0;0;1
470.135;234488;15877;0;0;1;0;0;1
471.245;561;0;0;0;1;0;0;0
472.353;375;0;0;0;1;0;0;0
473.461;375;959;0;0;1;0;0;1
474.570;375;0;0;0;1;0;0;0
475.679;375;0;0;0;1;0;0;0
476.788;562;0;0;0;1;0;0;0
477.896;433;0;0;0;1;0;0;0
479.006;432;2757;0;0;1;0;0;1
480.021;473;1909;0;0;1;0;0;1
481.128;216;1047;0;0;1;0;0;1
482.146;361;911;0;0;1;0;0;1
483.253;2290;3873;0;0;1;0;0;1
484.364;8928;10153;0;0;1;0;0;1
485.472;8209;9558;0;0;1;0;0;1
486.581;16202;17618;0;0;1;0;0;1
487.688;8932;3439;0;0;1;0;0;1
488.793;260;0;0;0;1;0;0;0
489.899;260;0;0;0;1;0;0;0
491.004;260;0;0;0;1;0;0;0
492.021;282;1139;0;0;1;0;0;1
493.130;389;1045;0;0;1;0;0;1
494.239;259;0;0;0;1;0;0;0
495.353;3662;15490;0;0;1;0;0;1
496.463;13623;40396;0;0;1;0;0;1
497.574;45592;46854;0;0;1;0;0;1
498.683;9320;27541;0;0;1;0;0;1
499.792;8238;23386;0;0;1;0;0;1
500.901;3823;9406;0;0;1;0;0;1
502.010;432;1686;0;0;1;0;0;1
503.021;712;1053;0;0;1;0;0;1
504.126;2497;3880;0;0;1;0;0;1
505.229;391;761;0;0;1;0;0;1
506.337;259;0;0;0;1;0;0;0
507.445;259;1718;0;0;1;0;0;1
508.553;260;2478;0;0;1;0;0;1
509.663;234147;13794;0;0;1;0;0;1
510.770;78437;5287;0;0;1;0;0;1
511.880;86457;7372;0;0;1;0;0;1
512.988;148808;7985;0;0;1;0;0;1
514.039;82631;6479;0;0;1;0;0;1
515.147;1327;2964;0;0;1;0;0;1
516.260;6178;12738;0;0;1;0;0;1
517.364;39485;40267;0;0;1;0;0;1
518.470;29106;31580;0;0;1;0;0;1
519.576;15927;29815;0;0;1;0;0;1
520.680;16752;39123;0;0;1;0;0;1
521.803;642;0;0;0;1;0;0;0
522.910;433;873;0;0;1;0;0;1
524.021;432;872;0;0;1;0;0;1
525.126;433;0;0;0;1;0;0;0
526.232;651;0;0;0;1;0;0;0
527.338;216;874;0;0;1;0;0;1
528.448;10495;13280;0;0;1;0;0;1
529.554;9084;10343;0;0;1;0;0;1
530.660;8231;9641;0;0;1;0;0;1
531.769;16750;12169;0;0;1;0;0;1
532.876;78729;6093;0;0;1;0;0;1
533.982;156669;10852;0;0;1;0;0;1
535.025;249725;16391;0;0;1;0;0;1
536.130;158914;12220;0;0;1;0;0;1
537.233;157971;11942;0;0;1;0;0;1
538.342;237379;17862;0;0;1;0;0;1
539.450;433;0;0;0;1;0;0;0
540.555;20730;28173;0;0;1;0;0;1
541.667;5630;13875;0;0;1;0;0;1
542.777;6711;14135;0;0;1;0;0;1
543.886;20573;22917;0;0;1;0;0;1
544.994;3913;5530;0;0;1;0;0;1
546.024;404;0;0;0;1;0;0;0
547.130;563;961;0;0;1;0;0;1
548.236;188;760;0;0;1;0;0;1
549.342;2457;4921;0;0;1;0;0;1
550.462;257;0;0;0;1;0;0;0
551.566;260;0;0;0;1;0;0;0
552.673;260;0;0;0;1;0;0;1
553.783;259;0;0;0;1;0;0;0
554.889;390;0;0;0;1;0;0;0
555.994;260;3228;0;0;1;0;0;1
557.033;276;0;0;0;1;0;0;0
558.141;260;758;0;0;1;0;0;1
559.248;260;1517;0;0;1;0;0;1
560.353;267;79;0;0;1;0;0;0
561.457;32086;32456;0;0;1;0;0;1
562.477;38578;33931;0;0;1;0;0;1
563.582;33562;44708;0;0;1;0;0;1
564.685;10038;35031;0;0;1;0;0;1
565.793;4784;10370;0;0;1;0;0;1
566.900;650;0;0;0;1;0;0;0
568.010;432;1800;0;0;1;0;0;1
569.021;2508;4874;0;0;1;0;0;1
570.129;9076;10977;0;0;1;0;0;1
571.234;8115;8810;0;0;1;0;0;1
572.342;16173;16101;0;0;1;0;0;1
573.449;8824;2857;0;0;1;0;0;1
574.558;158153;11599;0;0;1;0;0;1
575.668;79596;8353;0;0;1;0;0;1
576.774;315717;22611;0;0;1;0;0;1
577.880;79710;6864;0;0;1;0;0;1
578.984;79536;7732;0;0;1;0;0;1
580.026;167992;13648;0;0;1;0;0;1
581.130;13144;14376;0;0;1;0;0;1
582.234;50606;51453;0;0;1;0;0;1
583.343;27801;44623;0;0;1;0;0;1
584.449;14088;45704;0;0;1;0;0;1
585.559;14140;43819;0;0;1;0;0;1
586.668;4497;9679;0;0;1;0;0;1
587.777;433;960;0;0;1;0;0;1
588.885;2678;5963;0;0;1;0;0;1
589.994;16735;19308;0;0;1;0;0;1
591.022;8731;9867;0;0;1;0;0;1
592.129;8954;11515;0;0;1;0;0;1
593.234;86712;4716;0;0;1;0;0;1
594.342;180101;14036;0;0;1;0;0;1
595.452;210450;13326;0;0;1;0;0;1
596.557;313608;20130;0;0;1;0;0;1
597.667;156266;11178;0;0;1;0;0;1
598.772;156759;10459;0;0;1;0;0;1
599.880;78554;5687;0;0;1;0;0;1
600.984;4170;11069;0;0;1;0;0;1
602.021;5884;14447;0;0;1;0;0;1
603.125;37893;43127;0;0;1;0;0;1
604.233;47783;44307;0;0;1;0;0;1
605.341;41906;38137;0;0;1;0;0;1
606.449;375;0;0;0;1;0;0;0
607.554;376;1779;0;0;1;0;0;1
608.660;376;0;0;0;1;0;0;0
609.770;562;1745;0;0;1;0;0;1
610.876;2420;5210;0;0;1;0;0;1
611.986;8944;9298;0;0;1;0;0;1
613.025;17108;17047;0;0;1;0;0;1
614.130;8115;9027;0;0;1;0;0;1
615.738;114080;7975;0;0;1;0;0;1
616.848;234181;17620;0;0;1;0;0;1
617.956;79392;6742;0;0;1;0;0;1
619.021;162298;11470;0;0;1;0;0;1
620.128;236762;20336;0;0;1;0;0;1
621.234;157224;10977;0;0;1;0;0;1
622.341;1113;3848;0;0;1;0;0;1
623.451;19401;23091;0;0;1;0;0;1
624.563;38762;38050;0;0;1;0;0;1
625.673;42190;42926;0;0;1;0;0;1
626.780;34962;31616;0;0;1;0;0;1
627.886;7400;18688;0;0;1;0;0;1
628.992;2295;4170;0;0;1;0;0;1
630.026;9593;10909;0;0;1;0;0;1
631.133;16187;17893;0;0;1;0;0;1
632.238;8369;9578;0;0;1;0;0;1
633.343;9171;3905;0;0;1;0;0;1
634.451;234926;14641;0;0;1;0;0;1
635.559;79610;7126;0;0;1;0;0;1
636.677;78669;6962;0;0;1;0;0;1
637.787;79048;5852;0;0;1;0;0;1
638.895;158064;11436;0;0;1;0;0;1
639.999;79681;8043;0;0;1;0;0;1
641.025;19680;17692;0;0;1;0;0;1
642.129;35159;39463;0;0;1;0;0;1
643.239;27358;27372;0;0;1;0;0;1
644.350;39575;40871;0;0;1;0;0;1
645.459;41680;41500;0;0;1;0;0;1
646.565;6495;7435;0;0;1;0;0;1
647.673;649;2007;0;0;1;0;0;1
648.778;433;817;0;0;1;0;0;1
649.886;433;960;0;0;1;0;0;1
650.994;649;960;0;0;1;0;0;1
652.027;2790;4465;0;0;1;0;0;1
653.145;572;0;0;0;1;0;0;0
654.250;520;0;0;0;1;0;0;0
655.357;781;0;0;0;1;0;0;0
656.466;519;0;0;0;1;0;0;0
657.575;79213;5662;0;0;1;0;0;1
658.682;236726;14308;0;0;1;0;0;1
659.788;80007;5967;0;0;1;0;0;1
660.894;236636;14452;0;0;1;0;0;1
662.000;81142;9338;0;0;1;0;0;1
663.022;87272;9743;0;0;1;0;0;1
664.129;520;962;0;0;1;0;0;1
665.237;519;873;0;0;1;0;0;1
666.347;518;0;0;0;1;0;0;0
667.456;778;900;0;0;1;0;0;1
668.566;518;0;0;0;1;0;0;0
669.673;520;0;0;0;1;0;0;0
670.780;520;0;0;0;1;0;0;0
671.886;780;961;0;0;1;0;0;1
672.993;520;1721;0;0;1;0;0;1
674.021;0;0;0;0;0;0;0;0
675.126;333;839;0;0;1;0;0;1
676.232;2758;4640;0;0;1;0;0;1
677.338;260;1517;0;0;1;0;0;1
678.445;260;0;0;0;1;0;0;0
679.557;258;0;0;0;1;0;0;0
680.662;78320;4691;0;0;1;0;0;1
681.772;156039;9497;0;0;1;0;0;1
682.880;156747;9785;0;0;1;0;0;1
683.992;78258;6143;0;0;1;0;0;1
685.022;168411;11033;0;0;1;0;0;1
686.128;157017;11793;0;0;1;0;0;1
687.233;3645;3877;0;0;1;0;0;1
688.340;24289;28195;0;0;1;0;0;1
689.449;15422;20241;0;0;1;0;0;1
690.555;47291;45947;0;0;1;0;0;1
691.662;43544;49605;0;0;1;0;0;1
692.771;22030;22268;0;0;1;0;0;1
693.881;432;1044;0;0;1;0;0;1
694.992;432;1628;0;0;1;0;0;1
696.027;2486;4447;0;0;1;0;0;1
697.131;260;760;0;0;1;0;0;1
698.238;260;0;0;0;1;0;0;0
699.347;259;0;0;0;1;0;0;0
700.455;981;1516;0;0;1;0;0;1
701.565;158228;11614;0;0;1;0;0;1
702.673;154623;6655;0;0;1;0;0;1
703.783;79683;7366;0;0;1;0;0;1
704.889;79333;8919;0;0;1;0;0;1
705.998;235888;16714;0;0;1;0;0;1
707.026;86490;8178;0;0;1;0;0;1
708.131;650;0;0;0;1;0;0;0
709.266;423;0;0;0;1;0;0;0
710.370;434;0;0;0;1;0;0;0
711.479;432;0;0;0;1;0;0;0
712.588;649;872;0;0;1;0;0;1
713.698;432;757;0;0;1;0;0;1
714.803;434;0;0;0;1;0;0;0
715.908;433;875;0;0;1;0;0;1
717.017;2589;3866;0;0;1;0;0;1
718.124;202;0;0;0;1;0;0;0
719.228;304;0;0;0;1;0;0;0
720.338;259;0;0;0;1;0;0;0
721.445;156299;10124;0;0;1;0;0;1
722.554;78153;4559;0;0;1;0;0;1
723.663;234849;15466;0;0;1;0;0;1
724.772;155325;7834;0;0;1;0;0;1
725.883;157102;11891;0;0;1;0;0;1
726.993;156497;10947;0;0;1;0;0;1
728.032;277;0;0;0;1;0;0;0
729.135;37642;39949;0;0;1;0;0;1
730.242;12834;14930;0;0;1;0;0;1
731.348;10478;30641;0;0;1;0;0;1
732.456;13427;45073;0;0;1;0;0;1
733.568;9899;28697;0;0;1;0;0;1
734.674;650;1047;0;0;1;0;0;1
735.783;2286;3866;0;0;1;0;0;1
736.891;9076;12025;0;0;1;0;0;1
737.913;8782;10684;0;0;1;0;0;1
739.022;16144;17794;0;0;1;0;0;1
740.129;9301;3790;0;0;1;0;0;1
741.233;157089;11113;0;0;1;0;0;1
742.338;157104;11873;0;0;1;0;0;1
743.449;79365;7127;0;0;1;0;0;1
744.552;158679;11981;0;0;1;0;0;1
745.658;157889;11353;0;0;1;0;0;1
746.765;157887;11652;0;0;1;0;0;1
747.870;2661;6473;0;0;1;0;0;1
748.976;32202;43218;0;0;1;0;0;1
750.026;45544;45140;0;0;1;0;0;1
751.131;44108;41048;0;0;1;0;0;1
752.242;40187;38673;0;0;1;0;0;1
753.347;9070;10994;0;0;1;0;0;1
754.456;433;2967;0;0;1;0;0;1
755.565;432;0;0;0;1;0;0;0
756.671;434;962;0;0;1;0;0;1
757.780;11715;14037;0;0;1;0;0;1
758.885;8983;9439;0;0;1;0;0;1
759.990;8731;10142;0;0;1;0;0;1
761.024;18757;13545;0;0;1;0;0;1
762.130;79963;7111;0;0;1;0;0;1
763.237;238596;18589;0;0;1;0;0;1
764.347;80072;6558;0;0;1;0;0;1
765.456;156922;11034;0;0;1;0;0;1
766.562;163771;15500;0;0;1;0;0;1
767.668;80983;8716;0;0;1;0;0;1
768.776;519;960;0;0;1;0;0;1
769.885;43981;45908;0;0;1;0;0;1
770.989;37248;36604;0;0;1;0;0;1
772.022;14559;34369;0;0;1;0;0;1
773.128;31435;36778;0;0;1;0;0;1
774.233;27996;26005;0;0;1;0;0;1
775.340;520;1835;0;0;1;0;0;1
776.445;912;876;0;0;1;0;0;1
777.548;2202;4173;0;0;1;0;0;1
778.660;259;2268;0;0;1;0;0;1
779.691;279;0;0;0;1;0;0;0
780.798;260;0;0;0;1;0;0;0
781.908;259;0;0;0;1;0;0;0
783.016;390;0;0;0;1;0;0;0
784.123;260;0;0;0;1;0;0;0
785.233;259;756;0;0;1;0;0;1
786.340;260;0;0;0;1;0;0;0
787.451;388;0;0;0;1;0;0;0
788.580;127;744;0;0;1;0;0;1
789.608;0;0;0;0;0;0;0;0
790.716;0;0;0;0;0;0;0;0
791.830;0;0;0;0;0;0;0;0
792.935;0;0;0;0;0;0;0;0
794.025;0;0;0;0;0;0;0;0
795.130;267;839;0;0;1;0;0;1
796.234;637;1600;0;0;1;0;0;1
797.340;10707;12517;0;0;1;0;0;1
798.365;8748;10315;0;0;1;0;0;1
799.472;8108;17206;0;0;1;0;0;1
800.579;16896;3913;0;0;1;0;0;1
801.687;156389;9444;0;0;1;0;0;1
802.796;234517;13049;0;0;1;0;0;1
803.903;78555;6245;0;0;1;0;0;1
805.008;78797;6007;0;0;1;0;0;1
806.025;291146;18855;0;0;1;0;0;1
807.141;123244;8895;0;0;1;0;0;1
808.249;751;1835;0;0;1;0;0;1
809.358;374;2587;0;0;1;0;0;1
810.463;376;0;0;0;1;0;0;0
811.574;374;0;0;0;1;0;0;0
812.679;376;962;0;0;1;0;0;1
813.788;562;1917;0;0;1;0;0;1
814.895;376;1048;0;0;1;0;0;1
816.003;563;1920;0;0;1;0;0;1
817.021;620;2873;0;0;1;0;0;1
818.129;11779;12523;0;0;1;0;0;1
819.147;9468;9578;0;0;1;0;0;1
820.256;8699;17889;0;0;1;0;0;1
821.364;17487;3610;0;0;1;0;0;1
822.472;157783;9963;0;0;1;0;0;1
823.581;315902;20890;0;0;1;0;0;1
824.702;156531;9998;0;0;1;0;0;1
825.813;79192;5924;0;0;1;0;0;1
826.921;159046;12324;0;0;1;0;0;1
828.026;79963;6559;0;0;1;0;0;1
829.131;6379;7066;0;0;1;0;0;1
830.237;34403;38638;0;0;1;0;0;1
831.346;14860;38672;0;0;1;0;0;1
832.456;37484;40576;0;0;1;0;0;1
833.574;31069;35377;0;0;1;0;0;1
834.682;8541;6173;0;0;1;0;0;1
835.787;521;962;0;0;1;0;0;1
836.892;520;875;0;0;1;0;0;1
838.000;779;2707;0;0;1;0;0;1
839.025;289;906;0;0;1;0;0;1
840.130;11110;13265;0;0;1;0;0;1
841.236;8123;9882;0;0;1;0;0;1
842.342;15840;16817;0;0;1;0;0;1
843.451;9037;3603;0;0;1;0;0;1
844.559;389;758;0;0;1;0;0;1
845.669;259;814;0;0;1;0;0;1
846.780;259;0;0;0;1;0;0;0
847.886;260;0;0;0;1;0;0;0
848.994;259;960;0;0;1;0;0;1
850.026;279;876;0;0;1;0;0;1
851.131;390;1048;0;0;1;0;0;1
852.243;259;2001;0;0;1;0;0;1
853.353;389;958;0;0;1;0;0;1
854.459;0;0;0;0;0;0;0;0
855.566;0;0;0;0;0;0;0;0
856.675;0;0;0;0;0;0;0;0
857.783;0;0;0;0;0;0;0;0
858.889;0;0;0;0;0;0;0;0
860.054;315;795;0;0;1;0;0;1
861.064;0;0;0;0;0;0;0;0
862.171;2695;3873;0;0;1;0;0;1
863.277;202;0;0;0;1;0;0;0
864.389;201;0;0;0;1;0;0;0
865.494;260;0;0;0;1;0;0;0
866.603;77967;6522;0;0;1;0;0;1
867.711;234425;13682;0;0;1;0;0;1
868.819;78670;5817;0;0;1;0;0;1
869.925;234522;15356;0;0;1;0;0;1
871.022;79299;6271;0;0;1;0;0;1
872.128;78812;5929;0;0;1;0;0;1
873.233;11612;9361;0;0;1;0;0;1
874.338;20036;22459;0;0;1;0;0;1
875.445;5044;6121;0;0;1;0;0;1
876.553;8021;9647;0;0;1;0;0;1
877.656;5207;12344;0;0;1;0;0;1
878.764;3176;6000;0;0;1;0;0;1
880.073;366;812;0;0;1;0;0;1
881.179;2683;5685;0;0;1;0;0;1
882.288;16519;19116;0;0;1;0;0;1
883.397;8086;9081;0;0;1;0;0;1
884.505;8953;10815;0;0;1;0;0;1
885.614;86498;7061;0;0;1;0;0;1
886.722;180346;11949;0;0;1;0;0;1
887.831;133395;8151;0;0;1;0;0;1
888.939;234844;14274;0;0;1;0;0;1
890.022;79970;6140;0;0;1;0;0;1
891.126;235695;16550;0;0;1;0;0;1
892.232;376;0;0;0;1;0;0;0
893.336;10743;38870;0;0;1;0;0;1
894.441;38935;40021;0;0;1;0;0;1
895.546;35782;39246;0;0;1;0;0;1
896.651;11380;20025;0;0;1;0;0;1
897.761;22797;22444;0;0;1;0;0;1
898.872;216;872;0;0;1;0;0;1
899.978;11226;14430;0;0;1;0;0;1
901.021;10155;10937;0;0;1;0;0;1
902.125;8768;9456;0;0;1;0;0;1
903.229;17795;12908;0;0;1;0;0;1
904.335;521;962;0;0;1;0;0;1
905.445;518;0;0;0;1;0;0;0
906.555;518;0;0;0;1;0;0;0
907.661;781;760;0;0;1;0;0;1
908.770;519;0;0;0;1;0;0;0
909.878;519;0;0;0;1;0;0;0
910.983;521;0;0;0;1;0;0;0
912.022;553;0;0;0;1;0;0;0
913.126;782;0;0;0;1;0;0;0
914.233;260;759;0;0;1;0;0;1
915.255;0;0;0;0;0;0;0;0
916.364;0;0;0;0;0;0;0;0
917.471;0;0;0;0;0;0;0;0
918.576;0;0;0;0;0;0;0;0
919.687;331;835;0;0;1;0;0;1
920.793;2290;4451;0;0;1;0;0;1
921.901;8961;10832;0;0;1;0;0;1
923.009;16187;18671;0;0;1;0;0;1
924.021;8860;10116;0;0;1;0;0;1
925.128;8824;3356;0;0;1;0;0;1
926.237;259;0;0;0;1;0;0;0
927.345;259;758;0;0;1;0;0;1
928.451;260;0;0;0;1;0;0;0
929.557;390;760;0;0;1;0;0;1
930.662;260;0;0;0;1;0;0;0
931.767;260;759;0;0;1;0;0;1
932.876;13244;15581;0;0;1;0;0;1
933.982;43453;43033;0;0;1;0;0;1
935.027;41079;36891;0;0;1;0;0;1
936.134;40079;43230;0;0;1;0;0;1
937.238;37855;44702;0;0;1;0;0;1
938.342;11250;7732;0;0;1;0;0;1
939.451;432;815;0;0;1;0;0;1
940.557;2331;4459;0;0;1;0;0;1
941.663;260;759;0;0;1;0;0;1
942.771;259;757;0;0;1;0;0;1
943.880;389;758;0;0;1;0;0;1
944.984;260;1520;0;0;1;0;0;1
946.022;277;0;0;0;1;0;0;0
947.128;260;0;0;0;1;0;0;0
948.233;260;1518;0;0;1;0;0;1
949.338;260;760;0;0;1;0;0;1
950.444;390;760;0;0;1;0;0;1
951.548;0;0;0;0;0;0;0;0
952.652;21371;19800;0;0;1;0;0;1
953.763;33816;37304;0;0;1;0;0;1
954.872;40079;40382;0;0;1;0;0;1
955.981;37453;41125;0;0;1;0;0;1
957.024;26661;30404;0;0;1;0;0;1
958.128;217;760;0;0;1;0;0;1
959.237;2676;6427;0;0;1;0;0;1
960.345;16765;16722;0;0;1;0;0;1
961.455;8216;8036;0;0;1;0;0;1
962.560;16911;10748;0;0;1;0;0;1
963.668;260;1806;0;0;1;0;0;1
964.775;260;758;0;0;1;0;0;1
965.885;259;756;0;0;1;0;0;1
966.990;390;0;0;0;1;0;0;0
968.028;277;3545;0;0;1;0;0;1
969.135;260;1808;0;0;1;0;0;1
970.239;260;1050;0;0;1;0;0;1
971.345;37207;38090;0;0;1;0;0;1
972.457;17926;33703;0;0;1;0;0;1
973.652;20471;26985;0;0;1;0;0;1
974.759;24014;29099;0;0;1;0;0;1
975.868;4140;10813;0;0;1;0;0;1
976.976;599;1797;0;0;1;0;0;1
978.025;2875;3203;0;0;1;0;0;1
979.129;521;760;0;0;1;0;0;1
980.239;518;0;0;0;1;0;0;0
981.347;519;0;0;0;1;0;0;0
982.461;78944;6721;0;0;1;0;0;1
983.581;156554;10638;0;0;1;0;0;1
984.687;238083;16130;0;0;1;0;0;1
985.792;79348;5799;0;0;1;0;0;1
986.896;160202;14515;0;0;1;0;0;1
988.005;313898;18440;0;0;1;0;0;1
989.026;564;0;0;0;1;0;0;0
990.130;521;818;0;0;1;0;0;1
991.237;520;0;0;0;1;0;0;0
992.347;518;0;0;0;1;0;0;0
993.459;517;1043;0;0;1;0;0;1
994.568;779;0;0;0;1;0;0;0
995.673;520;1779;0;0;1;0;0;1
996.780;520;759;0;0;1;0;0;1
997.884;2333;4086;0;0;1;0;0;1
998.990;260;758;0;0;1;0;0;1
1000.025;278;1841;0;0;1;0;0;1
1001.129;260;760;0;0;1;0;0;1
1002.233;78827;5741;0;0;1;0;0;1
1003.341;311906;18153;0;0;1;0;0;1
1004.451;79135;7445;0;0;1;0;0;1
1005.557;235298;15262;0;0;1;0;0;1
1006.666;157229;13496;0;0;1;0;0;1
1007.771;79276;5815;0;0;1;0;0;1
1008.880;649;0;0;0;1;0;0;0
1009.986;434;0;0;0;1;0;0;0
1011.022;462;1990;0;0;1;0;0;1
1012.130;433;0;0;0;1;0;0;0
1013.234;434;2012;0;0;1;0;0;1
1014.338;652;0;0;0;1;0;0;0
1015.445;650;1922;0;0;1;0;0;1
1016.553;570;2355;0;0;1;0;0;1
1017.657;10816;11873;0;0;1;0;0;1
1018.680;8774;9540;0;0;1;0;0;1
1019.786;8238;9592;0;0;1;0;0;1
1020.892;17127;12849;0;0;1;0;0;1
1021.998;157133;9426;0;0;1;0;0;1
1023.021;86475;10353;0;0;1;0;0;1
1024.129;158180;11985;0;0;1;0;0;1
1025.237;158223;13119;0;0;1;0;0;1
1026.345;157978;12014;0;0;1;0;0;1
1027.452;157444;11805;0;0;1;0;0;1
1028.576;5756;5328;0;0;1;0;0;1
1029.693;28060;43931;0;0;1;0;0;1
1030.799;10551;31638;0;0;1;0;0;1
1031.908;12840;37576;0;0;1;0;0;1
1033.025;16989;42387;0;0;1;0;0;1
1034.130;11033;16050;0;0;1;0;0;1
1035.238;433;0;0;0;1;0;0;0
1036.347;216;959;0;0;1;0;0;1
1037.454;11121;15140;0;0;1;0;0;1
1038.563;8339;8043;0;0;1;0;0;1
1039.668;8115;8065;0;0;1;0;0;1
1040.777;16750;12378;0;0;1;0;0;1
1041.885;157788;13347;0;0;1;0;0;1
1042.990;78509;7211;0;0;1;0;0;1
1044.027;250903;16247;0;0;1;0;0;1
1045.135;78801;4722;0;0;1;0;0;1
1046.240;156788;9584;0;0;1;0;0;1
1047.352;235218;14603;0;0;1;0;0;1
1048.457;78524;5960;0;0;1;0;0;1
1049.569;25821;42477;0;0;1;0;0;1
1050.677;14974;19797;0;0;1;0;0;1
1051.786;4847;12710;0;0;1;0;0;1
1052.892;13080;39559;0;0;1;0;0;1
1054.001;4313;9082;0;0;1;0;0;1
1055.024;407;1863;0;0;1;0;0;1
1056.130;564;0;0;0;1;0;0;0
1057.233;565;876;0;0;1;0;0;1
1058.340;2090;2358;0;0;1;0;0;1
1059.448;10577;12454;0;0;1;0;0;1
1060.481;9339;9432;0;0;1;0;0;1
1061.586;16709;17636;0;0;1;0;0;1
1062.693;9900;3150;0;0;1;0;0;1
1063.802;158138;10279;0;0;1;0;0;1
1064.908;157947;9047;0;0;1;0;0;1
1066.015;207392;13005;0;0;1;0;0;1
1067.032;118726;9831;0;0;1;0;0;1
1068.136;159095;9201;0;0;1;0;0;1
1069.244;79956;6553;0;0;1;0;0;1
1070.353;779;0;0;0;1;0;0;0
1071.457;521;0;0;0;1;0;0;0
1072.568;518;0;0;0;1;0;0;0
1073.673;521;0;0;0;1;0;0;0
1074.778;781;0;0;0;1;0;0;0
1075.884;521;818;0;0;1;0;0;1
1076.989;521;962;0;0;1;0;0;1
1078.025;555;0;0;0;1;0;0;0
1079.130;1114;1715;0;0;1;0;0;1
1080.233;1682;3416;0;0;1;0;0;1
1081.341;9566;10938;0;0;1;0;0;1
1082.368;8748;10175;0;0;1;0;0;1
1083.475;16187;18247;0;0;1;0;0;1
1084.581;9163;3035;0;0;1;0;0;1
1085.687;390;759;0;0;1;0;0;1
1086.792;260;1520;0;0;1;0;0;1
1087.896;261;0;0;0;1;0;0;0
1089.000;260;0;0;0;1;0;0;0
1090.025;281;0;0;0;1;0;0;0
1091.130;260;0;0;0;1;0;0;0
1092.236;3616;5743;0;0;1;0;0;1
1093.343;36567;39848;0;0;1;0;0;1
1094.449;46928;41824;0;0;2;0;0;1
1095.557;41848;40772;0;0;1;0;0;1
1096.668;19410;37676;0;0;1;0;0;1
1097.777;6483;16310;0;0;1;0;0;1
1098.886;432;0;0;0;1;0;0;0
1099.994;433;1046;0;0;1;0;0;1
1101.022;466;1034;0;0;1;0;0;1
1102.128;434;1636;0;0;1;0;0;1
1103.233;2599;3880;0;0;1;0;0;1
1104.342;201;0;0;0;1;0;0;0
1105.448;304;0;0;0;1;0;0;1
1106.554;259;0;0;0;1;0;0;0
1107.661;78508;5205;0;0;1;0;0;1
1108.771;155790;9167;0;0;1;0;0;1
1109.886;232645;13863;0;0;1;0;0;1
1110.997;234153;12680;0;0;1;0;0;1
1112.027;85157;8341;0;0;1;0;0;1
1113.133;78611;5294;0;0;1;0;0;1
1114.238;78827;4792;0;0;1;0;0;1
1115.346;433;0;0;0;1;0;0;0
1116.455;649;1745;0;0;1;0;0;1
1117.562;433;874;0;0;1;0;0;1
1118.669;433;0;0;0;1;0;0;0
1119.775;434;0;0;0;1;0;0;1
1120.881;433;874;0;0;1;0;0;1
1121.989;649;960;0;0;1;0;0;1
1123.027;462;0;0;0;1;0;0;0
1124.136;547;1794;0;0;1;0;0;1
1125.243;2329;4079;0;0;1;0;0;1
1126.347;260;0;0;0;1;0;0;0
1127.452;260;0;0;0;1;0;0;0
1128.563;389;0;0;0;1;0;0;0
1129.672;78658;3989;0;0;1;0;0;1
1130.777;156669;10599;0;0;1;0;0;1
1131.883;234994;15464;0;0;1;0;0;1
1132.989;157063;12368;0;0;1;0;0;1
1134.027;84208;5479;0;0;1;0;0;1
1135.150;230910;14133;0;0;1;0;0;1
1136.258;79234;5949;0;0;1;0;0;1
1137.368;374;0;0;0;1;0;0;0
